Plant,Date,SC2_N_gc_g_dry_weight,PMMoV_gc_g_dry_weight,Population_Served,County,zipcode,pcr_gene_target,index,SC2_N_norm_PMMoV,City,County_FIPS
SantaClara_SJ,2023-06-05,179873.078024643,1431061140.19724,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-06-06,575838.290382093,1172929269.61652,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-06-07,223870.68830574,1574995758.54545,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-06-08,287933.519238503,1278843242.0202,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-06-09,501920.729107266,1571999703.52941,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-06-10,119677.101665643,1197703211.8896,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-06-11,129813.83840506,1744816343.51254,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-06-12,137042.939372488,1081408960.41505,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-06-13,223765.856540879,1757966607.25738,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-06-14,243108.651958289,1611624607.87879,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-06-15,241633.100611765,1685086805.33333,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-06-16,124851.972960911,1473157656.77419,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-06-17,86882.439047678,902519466.666667,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-06-18,105007.695120023,1267226947.2578,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-06-19,235375.679952086,1086627456.0,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-06-20,214334.650526011,1782562574.15482,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-06-21,342232.13,1551107010.19608,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-06-22,353274.206187904,1756885911.73709,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-06-23,207831.23396904,1158566766.31579,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-06-24,205507.406892821,2226696040.31496,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-06-25,245939.633260358,1886505923.47826,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-06-26,270872.427659317,1766705261.47705,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-06-27,285299.850553786,1395669638.5327,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-06-28,315777.326134401,1876915460.24433,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-06-29,320268.565424825,1169213902.84875,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-06-30,390518.00746353,1557247721.48148,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-07-01,177064.773268648,1157234616.6323,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-07-02,179836.944135119,1227566055.18152,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-07-03,117726.265441975,801700746.00823,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-07-04,425161.495004075,1839197176.47059,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-07-05,163826.097606605,1174170564.21053,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-07-06,263718.838256821,1157015493.33333,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-07-07,185510.432518292,1454404118.35616,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-07-08,194368.956312996,1221639754.4186,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-07-09,218699.57882682,1440836247.27273,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-07-10,280174.729451792,1732046777.62452,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-07-11,505207.526880946,1349265786.79426,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-07-12,252833.058082519,1866848224.60094,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-07-13,574966.074031321,1477044960.3532,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-07-14,219021.954955695,1249090619.76359,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-07-15,148798.371954295,1154435513.86091,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-07-16,147619.237445216,6770314069.0763,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-07-17,189869.659226675,1107402639.8574,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-07-18,545832.313758242,1354222827.83883,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-07-19,211588.027763287,1673755986.86767,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-07-20,221313.329264469,1272506626.96562,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-07-21,235315.391579576,1131672268.0203,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-07-22,237269.128323911,984628370.562771,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-07-23,298235.572765899,1233215390.91787,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-07-24,176949.260158576,1171067078.9916,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-07-25,181083.088758645,1235120327.54209,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-07-26,372164.612331626,1758325865.41176,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-07-27,314086.739673277,1361281622.09524,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-07-28,275724.633322004,953532729.876543,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-07-29,215527.934927602,974056928.717949,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-07-30,394393.851678655,1485833914.66667,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-07-31,493761.932438489,1481986302.16336,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-08-01,527489.825646261,1172914000.15066,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-08-02,372537.494666667,1297624376.11111,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-08-03,343037.805852209,1195368078.64823,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-08-04,226693.445647059,2050530396.6855,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-08-05,219198.761546381,1133919369.69697,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-08-06,477822.584113744,1490972273.74408,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-08-07,461449.430616949,4483910443.38983,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-08-08,485724.761627039,1499892182.39411,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-08-09,401033.103487825,1427250068.21705,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-08-10,384294.909630511,1014776052.16117,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-08-11,240005.033649218,1004557814.31193,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-08-12,331151.676894118,1036184028.98551,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-08-13,434181.643586207,1255743839.21182,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-08-14,569454.932089997,1098739544.08602,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-08-15,393456.779305935,1344988438.86398,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-08-16,420529.894602999,1244648612.81046,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-08-17,503538.233628432,1404127841.66667,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-08-18,408682.246656992,1360300103.15369,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-08-19,372961.314014302,1149960825.62092,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-08-20,300398.113145455,1622913152.72727,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-08-21,382133.835385418,4517421797.04591,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-08-22,353795.745745269,1745638905.50725,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-08-23,869716.801702224,1870689730.14354,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-08-24,378843.108976471,1216503123.58974,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-08-25,558136.337422487,1057524887.76371,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-08-26,316871.296979869,997967574.518519,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-08-27,269895.69074475,1125774618.8642,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-08-28,246612.398421026,1101172481.13475,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-08-29,683344.070865762,1719402293.33333,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-08-30,693107.078290516,1382381268.02721,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-08-31,448614.943463815,792566945.723906,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-09-01,341061.822518178,966696097.844612,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-09-02,291939.500401908,1480850467.02703,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-09-03,287769.299867579,1234794675.96899,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-09-04,192417.106433369,1280557084.60606,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-09-05,465766.824276471,1613620707.33333,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-09-06,545267.712555449,1605370204.44444,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-09-07,738426.819811765,1297462870.0,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-09-08,307286.470318207,876764109.84127,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-09-09,306514.992419644,1643297854.43425,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-09-10,218137.253527273,1037237240.40404,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-09-11,281954.087484984,1432408934.82402,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-09-12,369813.273910535,1427693455.06591,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-09-13,555647.832430799,1928829633.38753,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-09-14,258090.210851624,1114443164.97512,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-09-15,399330.366572283,1106060756.61017,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-09-16,190047.440460131,936070473.899782,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-09-17,275140.077804351,1286427341.73516,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-09-18,263461.114218839,1196710324.70588,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-09-19,240477.529940671,1468675609.65235,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-09-20,310479.561321177,1367851460.66667,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-09-21,570291.079118231,1584044399.81088,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-09-22,438323.065215225,1523753566.43137,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-09-23,141534.928485314,1120851713.01587,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-09-24,190760.370710204,1331729728.43537,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-09-25,593776.344426667,1100424370.48889,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-09-26,347468.370323778,1248830990.42254,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-09-27,496326.160575462,1284521833.14286,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-09-28,657511.368991128,1149493442.38361,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-09-29,445189.809351005,926709602.700422,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-09-30,84521.9664756406,749296236.237219,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-10-01,171825.644517647,8226985062.64151,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-10-02,259696.446018396,1345290601.69697,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-10-03,447121.385142677,2255385294.31767,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-10-04,353412.215261256,1047695258.10056,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-10-05,198298.255788444,1257290514.69027,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-10-06,248443.124095437,1475733638.38006,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-10-07,182836.84744874,933125555.132275,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-10-08,434126.751276617,2399681473.93939,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-10-09,279630.48467563,1523933337.77778,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-10-10,225909.613108706,1843795387.12381,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-10-11,197047.661985185,4590950520.88889,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-10-12,173412.092461507,1133750799.53216,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-10-13,132986.672520784,719190050.133333,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-10-14,174089.53804582,925841571.274854,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-10-15,241500.152526778,1274069471.8408,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-10-16,104997.490000121,1194065671.65812,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-10-17,229159.095982391,1262059917.07527,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-10-18,421800.007574425,4108215862.41546,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-10-19,247404.666873786,816023130.925566,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-10-20,284843.343778547,1384198151.70868,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-10-21,125525.201995294,3549465725.93548,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-10-22,67629.8360887637,859654226.906188,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-10-23,188874.793556441,2303804289.58678,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_SJ,2023-10-24,290047.952797523,1633546207.25146,1500000,Santa Clara,95134.0,N,,,San Jose,
SantaClara_GilMrg,2020-11-30,76086.71664,724000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2020-12-01,214016.0964,1710000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2020-12-02,174197.358,3590000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2020-12-03,291150.4728,842000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2020-12-04,221464.3524,941000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2020-12-05,304567.2336,980000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2020-12-06,265923.3096,730000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2020-12-07,221861.2524,985000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2020-12-08,164680.6776,1730000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2020-12-09,264675.2028,2050000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2020-12-10,329348.4912,2820000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2020-12-11,297260.7479,442000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2020-12-12,260696.238,1860000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2020-12-13,256761.7488,1590000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2020-12-14,331341.0996,1030000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2020-12-15,311118.504,1780000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2020-12-16,276731.6088,1180000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2020-12-17,441909.8076,967000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2020-12-18,560116.6332,1990000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2020-12-19,258847.9716,905000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2020-12-20,1080838.175,1170000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2020-12-21,366017.9832,722000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2020-12-22,318701.0388,1510000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2020-12-23,345604.4196,881000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2020-12-24,272545.2444,1070000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2020-12-25,330975.4344,2620000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2020-12-26,361194.474,2000000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2020-12-27,177808.9032,2740000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2020-12-28,481464.4368,720000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2020-12-29,449570.9016,1500000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2020-12-30,367016.7264,3220000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2020-12-31,228908.6976,637000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-01-01,358276.4844,3470000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-01-02,371689.0272,3160000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-01-03,287181.9336,5690000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-01-04,156174.7392,723000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-01-05,570646.4016,819000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-01-06,275814.1668,681000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-01-07,184808.5584,931000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-01-08,191053.2084,1780000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-01-09,296193.5808,1330000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-01-10,2406337.584,1210000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-01-11,183317.304,688000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-01-12,467239.9608,1030000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-01-13,82669.21836,1250000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-01-14,242833.716,926000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-01-15,189374.082,3690000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-01-16,411044.4924,1520000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-01-18,119608.3738,897000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-01-19,120997.5,371000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-01-20,184992.624,949000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-01-21,126823.0164,575000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-01-22,152494.2228,710000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-01-23,205291.2996,1670000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-01-24,200720.7588,956000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-01-25,89375.86272,574000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-01-26,180744.738,583000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-01-27,247573.8096,2930000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-01-28,135185.9604,1910000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-01-29,231175.4268,1500000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-01-30,98208.1182,592000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-01-31,231095.1612,758000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-02-01,57954.30996,1130000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-02-02,46328.70816,2400000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-02-03,72518.55804,1440000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-02-04,204421.542,992000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-02-05,125018.3112,937000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-02-06,116483.3584,1270000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-02-07,29825.02356,872000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-02-08,58821.9108,756000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-02-09,67963.14192,1120000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-02-10,140549.8752,1860000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-02-11,108473.1169,1140000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-02-12,138627.4908,634000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-02-13,227971.0776,1680000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-02-14,59064.9036,1540000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-02-15,56551.9188,2150000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-02-16,29548.17048,878000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-02-17,51609.20292,3830000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-02-18,49820.73924,643000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-02-19,101486.6922,694000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-02-20,57786.74376,1030000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-02-21,27520.43124,587000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-02-22,25817.70756,6610000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-02-23,34343.73828,795000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-02-24,29983.77444,1180000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-02-25,40157.15184,1050000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-02-26,87144.96384,772000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-02-27,23971.75896,1380000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-02-28,27474.24936,533000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-03-01,27189.24216,659000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-03-02,36203.77884,1330000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-03-03,38817.28836,1020000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-03-04,26077.48728,1610000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-03-05,33242.39496,825000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-03-06,19411.3098,1410000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-03-07,76696.8144,1620000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-03-08,41291.3184,1650000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
SantaClara_GilMrg,2021-03-09,48646.77096,831000000.0,110338,Santa Clara,95020.0,N,,,Gilroy,
