Date,total_tests,cases,pos_rate,SC2_N_gc_g_dry_weight,PMMoV_gc_g_dry_weight,SC2_N_norm_PMMoV,County
2022-11-27,1673.0,210.0,0.12552301255230125,,,,Contra Costa
2022-11-28,3692.0,423.0,0.11457204767063922,620776.70625641,931847831.794872,0.0006661781946315262,Contra Costa
2022-11-29,3712.0,337.0,0.09078663793103449,,,,Contra Costa
2022-11-30,2942.0,305.0,0.10367097212780421,,,,Contra Costa
2022-12-01,2759.0,278.0,0.1007611453425154,157134.331591111,648547309.037037,0.00024228661410132752,Contra Costa
2022-12-02,2918.0,271.0,0.09287183002056203,341012.445431065,573765491.937173,0.0005943411554426589,Contra Costa
2022-12-03,1537.0,168.0,0.10930383864671438,,,,Contra Costa
2022-12-04,1579.0,188.0,0.11906269791006967,,,,Contra Costa
2022-12-05,3885.0,391.0,0.10064350064350064,399900.928463768,632364625.623188,0.000632389783140811,Contra Costa
2022-12-06,3457.0,320.0,0.09256580850448366,,,,Contra Costa
2022-12-07,2963.0,375.0,0.12656091798852515,,,,Contra Costa
2022-12-08,2777.0,271.0,0.09758732445084624,597507.44506887,744381402.975207,0.0008026899149826974,Contra Costa
2022-12-09,2690.0,277.0,0.10297397769516729,567119.314092827,1028919298.34037,0.0005511795871722702,Contra Costa
2022-12-10,1429.0,154.0,0.10776766969909027,,,,Contra Costa
2022-12-11,1412.0,184.0,0.13031161473087818,,,,Contra Costa
2022-12-12,3775.0,407.0,0.10781456953642383,624572.20115942,883958545.507246,0.0007065627730325507,Contra Costa
2022-12-13,3229.0,340.0,0.10529575720037163,,,,Contra Costa
2022-12-14,2847.0,310.0,0.10888654724271163,,,,Contra Costa
2022-12-15,2732.0,259.0,0.09480234260614934,686810.291612903,786722162.580645,0.0008730023434956935,Contra Costa
2022-12-16,2702.0,284.0,0.10510732790525537,1054512.31692308,2537569643.07692,0.00041555995115248747,Contra Costa
2022-12-17,1385.0,198.0,0.14296028880866427,,,,Contra Costa
2022-12-18,1392.0,178.0,0.1278735632183908,,,,Contra Costa
2022-12-19,3100.0,389.0,0.12548387096774194,485518.303478261,1454988518.26087,0.0003336921888968547,Contra Costa
2022-12-20,3047.0,320.0,0.10502133245815556,,,,Contra Costa
2022-12-21,2482.0,286.0,0.11522965350523771,,,,Contra Costa
2022-12-22,2384.0,272.0,0.11409395973154363,,,,Contra Costa
2022-12-23,2428.0,282.0,0.11614497528830313,,,,Contra Costa
2022-12-24,1012.0,116.0,0.11462450592885376,,,,Contra Costa
2022-12-25,722.0,78.0,0.10803324099722991,,,,Contra Costa
2022-12-26,1723.0,264.0,0.15322112594312245,,,,Contra Costa
2022-12-27,3002.0,341.0,0.11359093937375084,,,,Contra Costa
2022-12-28,2979.0,329.0,0.1104397448808325,,,,Contra Costa
2022-12-29,2292.0,281.0,0.12260034904013961,1055839.48207407,901765136.592593,0.0011708586185352674,Contra Costa
2022-12-30,2295.0,200.0,0.08714596949891068,,,,Contra Costa
2022-12-31,1102.0,125.0,0.11343012704174228,,,,Contra Costa
2023-01-01,883.0,78.0,0.08833522083805209,,,,Contra Costa
2023-01-02,1609.0,212.0,0.13175885643256682,,,,Contra Costa
2023-01-03,3353.0,282.0,0.08410378765284819,,,,Contra Costa
2023-01-04,2552.0,225.0,0.08816614420062696,,,,Contra Costa
2023-01-05,2360.0,210.0,0.08898305084745763,168578.138417021,444795095.012766,0.00037900179275174485,Contra Costa
2023-01-06,2513.0,204.0,0.08117787504974135,,,,Contra Costa
2023-01-07,1121.0,121.0,0.1079393398751115,,,,Contra Costa
2023-01-08,1042.0,95.0,0.09117082533589252,,,,Contra Costa
2023-01-09,2587.0,173.0,0.06687282566679552,388371.115162791,2768187277.7261,0.0001402979915007104,Contra Costa
2023-01-10,2410.0,143.0,0.05933609958506224,,,,Contra Costa
2023-01-11,2561.0,126.0,0.049199531433033974,,,,Contra Costa
2023-01-12,2238.0,126.0,0.05630026809651475,134605.089866667,415467563.2,0.0003239845942001255,Contra Costa
2023-01-13,1810.0,106.0,0.05856353591160221,159533.779446154,505637739.158974,0.00031551003236330054,Contra Costa
2023-01-14,927.0,72.0,0.07766990291262135,,,,Contra Costa
2023-01-15,994.0,69.0,0.06941649899396378,,,,Contra Costa
2023-01-16,1273.0,88.0,0.06912804399057344,,,,Contra Costa
2023-01-17,2630.0,106.0,0.0403041825095057,230715.085369863,698489449.570776,0.00033030575552950466,Contra Costa
2023-01-18,2609.0,117.0,0.04484476811038712,,,,Contra Costa
2023-01-19,2057.0,98.0,0.047642197374817695,75612.2348396396,295847849.801802,0.0002555781118243539,Contra Costa
2023-01-20,1965.0,88.0,0.044783715012722644,90664.140289855,384362969.89372,0.00023588156870294892,Contra Costa
2023-01-21,845.0,61.0,0.07218934911242604,,,,Contra Costa
2023-01-22,966.0,54.0,0.055900621118012424,,,,Contra Costa
2023-01-23,2312.0,98.0,0.04238754325259515,154605.518674747,1042317412.20202,0.0001483286346988336,Contra Costa
2023-01-24,2403.0,94.0,0.03911776945484811,,,,Contra Costa
2023-01-25,2321.0,112.0,0.04825506247307195,,,,Contra Costa
2023-01-26,1903.0,111.0,0.05832895428271151,136677.760046579,646894758.660844,0.00021128283730342736,Contra Costa
2023-01-27,1795.0,110.0,0.06128133704735376,194722.809904762,634130259.170507,0.00030707068002002456,Contra Costa
2023-01-28,910.0,67.0,0.07362637362637363,,,,Contra Costa
2023-01-29,933.0,68.0,0.07288317256162916,,,,Contra Costa
2023-01-30,2224.0,143.0,0.06429856115107914,,,,Contra Costa
2023-01-31,2216.0,111.0,0.050090252707581225,166255.229829726,1147354755.78644,0.00014490307290857782,Contra Costa
2023-02-01,2170.0,134.0,0.06175115207373272,,,,Contra Costa
2023-02-02,1851.0,115.0,0.06212857914640735,215216.871315881,819281484.95637,0.00026268977789403134,Contra Costa
2023-02-03,1797.0,115.0,0.06399554813578186,359739.830904393,1243093785.63307,0.0002893907403142462,Contra Costa
2023-02-04,895.0,76.0,0.08491620111731843,,,,Contra Costa
2023-02-05,827.0,80.0,0.09673518742442563,,,,Contra Costa
2023-02-06,2215.0,160.0,0.07223476297968397,184942.644548341,732438714.920635,0.00025250255179149134,Contra Costa
2023-02-07,1975.0,113.0,0.05721518987341772,,,,Contra Costa
2023-02-08,2072.0,129.0,0.06225868725868726,,,,Contra Costa
2023-02-09,1775.0,129.0,0.07267605633802816,322996.535303882,2366169364.81928,0.0001365060929729987,Contra Costa
2023-02-10,1854.0,114.0,0.061488673139158574,858354.534992025,863759096.140351,0.0009937429762853138,Contra Costa
2023-02-11,883.0,74.0,0.08380520951302378,,,,Contra Costa
2023-02-12,832.0,65.0,0.078125,,,,Contra Costa
2023-02-13,2237.0,142.0,0.06347787215020116,,,,Contra Costa
2023-02-14,1825.0,122.0,0.06684931506849315,398909.832798493,1278964825.31073,0.0003119005502763347,Contra Costa
2023-02-15,2100.0,142.0,0.06761904761904762,,,,Contra Costa
2023-02-16,1676.0,105.0,0.06264916467780429,348636.693590361,1121544249.74565,0.00031085415815686873,Contra Costa
2023-02-17,1576.0,108.0,0.06852791878172589,,,,Contra Costa
2023-02-18,939.0,81.0,0.08626198083067092,,,,Contra Costa
2023-02-19,911.0,85.0,0.09330406147091108,,,,Contra Costa
2023-02-20,1127.0,87.0,0.0771960958296362,,,,Contra Costa
2023-02-21,2562.0,160.0,0.0624512099921936,349500.335883212,1237237444.67153,0.0002824844474182558,Contra Costa
2023-02-22,1872.0,132.0,0.07051282051282051,,,,Contra Costa
2023-02-23,1709.0,141.0,0.08250438853130486,172078.696602151,401292370.236559,0.0004288112841535259,Contra Costa
2023-02-24,1745.0,123.0,0.07048710601719198,284981.723182796,636022105.560676,0.00044806889680599154,Contra Costa
2023-02-25,886.0,69.0,0.07787810383747178,,,,Contra Costa
2023-02-26,843.0,78.0,0.09252669039145907,,,,Contra Costa
2023-02-27,2018.0,122.0,0.06045589692765114,185535.241025641,710301997.948718,0.0002612061370536032,Contra Costa
2023-02-28,1769.0,120.0,0.06783493499152063,,,,Contra Costa
2023-03-01,1769.0,150.0,0.0847936687394008,,,,Contra Costa
2023-03-02,1568.0,78.0,0.04974489795918367,681705.114968553,642625724.712788,0.0010608120539731443,Contra Costa
2023-03-03,1709.0,147.0,0.08601521357519017,,,,Contra Costa
2023-03-04,805.0,79.0,0.09813664596273292,,,,Contra Costa
2023-03-05,783.0,78.0,0.09961685823754789,,,,Contra Costa
2023-03-06,2003.0,149.0,0.07438841737393909,672828.984715447,609781752.195122,0.0011033931112129289,Contra Costa
2023-03-07,1642.0,112.0,0.0682095006090134,,,,Contra Costa
2023-03-08,1710.0,110.0,0.06432748538011696,,,,Contra Costa
2023-03-09,1605.0,132.0,0.08224299065420561,102251.965970611,470356154.555298,0.00021739263955690332,Contra Costa
2023-03-10,1611.0,105.0,0.06517690875232775,137499.423372549,548237182.85918,0.00025080280519365475,Contra Costa
2023-03-11,806.0,62.0,0.07692307692307693,,,,Contra Costa
2023-03-12,749.0,54.0,0.07209612817089453,,,,Contra Costa
2023-03-13,1993.0,106.0,0.053186151530356246,342629.441967638,1287772188.99676,0.0002660637066829062,Contra Costa
2023-03-14,1626.0,87.0,0.05350553505535055,,,,Contra Costa
2023-03-15,1562.0,85.0,0.05441741357234315,,,,Contra Costa
2023-03-16,1618.0,84.0,0.0519159456118665,180389.351650575,449462189.094253,0.00040134488735101817,Contra Costa
2023-03-17,1504.0,66.0,0.043882978723404256,168869.447518072,442995272.096385,0.00038119920946093106,Contra Costa
2023-03-18,764.0,52.0,0.06806282722513089,,,,Contra Costa
2023-03-19,790.0,54.0,0.06835443037974684,,,,Contra Costa
2023-03-20,1838.0,91.0,0.04951033732317737,188584.973763441,988165742.795699,0.00019084346440699322,Contra Costa
2023-03-21,1648.0,77.0,0.046723300970873786,,,,Contra Costa
2023-03-22,1529.0,75.0,0.04905166775670373,,,,Contra Costa
2023-03-23,1534.0,69.0,0.044980443285528034,172042.631466667,962005396.51282,0.00017883749102687522,Contra Costa
2023-03-24,1364.0,85.0,0.062316715542521994,153375.826357353,758797518.416667,0.0002021301106484801,Contra Costa
2023-03-25,688.0,28.0,0.040697674418604654,,,,Contra Costa
2023-03-26,706.0,31.0,0.043909348441926344,,,,Contra Costa
2023-03-27,1649.0,76.0,0.04608853850818678,332996.914563292,1068713890.27322,0.0003115865879483987,Contra Costa
2023-03-28,1665.0,58.0,0.034834834834834835,,,,Contra Costa
2023-03-29,1509.0,69.0,0.04572564612326044,,,,Contra Costa
2023-03-30,1388.0,75.0,0.05403458213256484,97205.1995871373,361622504.32,0.00026880296006445535,Contra Costa
2023-03-31,1352.0,53.0,0.03920118343195266,361568.650415686,863653157.333333,0.00041865029652885996,Contra Costa
2023-04-01,651.0,52.0,0.07987711213517665,,,,Contra Costa
2023-04-02,727.0,43.0,0.059147180192572216,,,,Contra Costa
2023-04-03,1718.0,90.0,0.05238649592549476,146962.296735512,1082227316.04938,0.00013579614426291784,Contra Costa
2023-04-04,1620.0,83.0,0.05123456790123457,,,,Contra Costa
2023-04-05,1380.0,69.0,0.05,,,,Contra Costa
2023-04-06,1353.0,70.0,0.051736881005173686,115247.123107388,639246223.786667,0.00018028596621925288,Contra Costa
2023-04-07,1197.0,62.0,0.05179615705931495,210643.894340265,678960303.468635,0.000310244786424389,Contra Costa
2023-04-08,716.0,46.0,0.06424581005586592,,,,Contra Costa
2023-04-09,527.0,41.0,0.0777988614800759,,,,Contra Costa
2023-04-10,1699.0,93.0,0.05473808122424956,195098.440877419,933447055.827957,0.0002090085770364007,Contra Costa
2023-04-11,1448.0,72.0,0.049723756906077346,,,,Contra Costa
2023-04-12,1164.0,64.0,0.054982817869415807,,,,Contra Costa
2023-04-13,1285.0,80.0,0.0622568093385214,351442.910779531,1229081845.85366,0.00028593938797902914,Contra Costa
2023-04-14,1168.0,66.0,0.05650684931506849,452211.125236364,906417355.023924,0.0004988994558962613,Contra Costa
2023-04-15,648.0,43.0,0.06635802469135803,,,,Contra Costa
2023-04-16,604.0,24.0,0.039735099337748346,,,,Contra Costa
2023-04-17,1596.0,105.0,0.06578947368421052,564056.943512165,959735458.848168,0.0005877212708063545,Contra Costa
2023-04-18,1349.0,55.0,0.040770941438102296,,,,Contra Costa
2023-04-19,1263.0,71.0,0.056215360253365,,,,Contra Costa
2023-04-20,1130.0,69.0,0.061061946902654866,168242.855238404,1352964297.31801,0.00012435128966219796,Contra Costa
2023-04-21,1022.0,61.0,0.05968688845401174,109245.207762511,847224470.880829,0.00012894482102120193,Contra Costa
2023-04-22,584.0,31.0,0.053082191780821915,,,,Contra Costa
2023-04-23,665.0,47.0,0.07067669172932331,,,,Contra Costa
2023-04-24,1489.0,81.0,0.05439892545332438,332338.692521267,883935672.205128,0.0003759761066008249,Contra Costa
2023-04-25,1428.0,61.0,0.042717086834733894,,,,Contra Costa
2023-04-26,1298.0,74.0,0.05701078582434515,,,,Contra Costa
2023-04-27,1108.0,53.0,0.04783393501805054,198235.600524492,1722307942.78788,0.00011509881340012306,Contra Costa
2023-04-28,956.0,77.0,0.08054393305439331,229578.734975807,748100878.222222,0.0003068820551599607,Contra Costa
2023-04-29,455.0,37.0,0.08131868131868132,,,,Contra Costa
2023-04-30,595.0,39.0,0.06554621848739496,,,,Contra Costa
2023-05-01,1281.0,61.0,0.047619047619047616,142644.111177866,531650210.487484,0.00026830443845225207,Contra Costa
2023-05-02,1165.0,44.0,0.03776824034334764,,,,Contra Costa
2023-05-03,1092.0,47.0,0.04304029304029304,,,,Contra Costa
2023-05-04,996.0,39.0,0.0391566265060241,415656.810495502,1412400429.01961,0.00029429105369503607,Contra Costa
2023-05-05,894.0,26.0,0.029082774049217,282068.214963529,700946248.666667,0.0004024106206432753,Contra Costa
2023-05-06,382.0,32.0,0.08376963350785341,,,,Contra Costa
2023-05-07,507.0,34.0,0.0670611439842209,,,,Contra Costa
2023-05-08,1192.0,61.0,0.051174496644295304,183305.304105343,725954239.021407,0.00025250256042645366,Contra Costa
2023-05-09,1179.0,58.0,0.04919423240033927,,,,Contra Costa
2023-05-10,997.0,50.0,0.05015045135406219,,,,Contra Costa
2023-05-11,903.0,55.0,0.06090808416389812,382644.442540336,901744007.142857,0.0004243382151800831,Contra Costa
2023-05-12,725.0,43.0,0.05931034482758621,155256.342105232,858212406.014184,0.00018090666251993802,Contra Costa
2023-05-13,489.0,36.0,0.0736196319018405,,,,Contra Costa
2023-05-14,499.0,31.0,0.06212424849699399,,,,Contra Costa
2023-05-15,1054.0,58.0,0.05502846299810247,133174.59079432,785117594.482759,0.0001696237502893517,Contra Costa
2023-05-16,896.0,59.0,0.06584821428571429,,,,Contra Costa
2023-05-17,1039.0,52.0,0.05004812319538017,,,,Contra Costa
2023-05-18,775.0,38.0,0.04903225806451613,470638.970569495,636225571.681416,0.0007397360174091887,Contra Costa
2023-05-19,741.0,37.0,0.04993252361673414,280633.811589263,1365393974.88673,0.00020553321367376308,Contra Costa
2023-05-20,468.0,21.0,0.04487179487179487,,,,Contra Costa
2023-05-21,472.0,27.0,0.057203389830508475,,,,Contra Costa
2023-05-22,892.0,61.0,0.06838565022421525,107181.161210753,802686651.463047,0.0001335280224423755,Contra Costa
2023-05-23,749.0,40.0,0.0534045393858478,,,,Contra Costa
2023-05-24,987.0,39.0,0.03951367781155015,,,,Contra Costa
2023-05-25,642.0,32.0,0.04984423676012461,103414.470880818,807840894.492754,0.00012801341400988655,Contra Costa
2023-05-26,765.0,56.0,0.07320261437908497,52143.4428907223,1081415747.51055,4.821775807385642e-05,Contra Costa
2023-05-27,466.0,32.0,0.06866952789699571,,,,Contra Costa
2023-05-28,438.0,22.0,0.0502283105022831,,,,Contra Costa
2023-05-29,571.0,24.0,0.04203152364273205,,,,Contra Costa
2023-05-30,838.0,50.0,0.059665871121718374,89216.3308561086,587634840.615385,0.00015182273869717997,Contra Costa
2023-05-31,963.0,40.0,0.04153686396677051,,,,Contra Costa
2023-06-01,785.0,46.0,0.05859872611464968,130271.008525952,1189744657.56863,0.00010949493044345724,Contra Costa
2023-06-02,795.0,34.0,0.042767295597484274,126030.867035086,949291560.117994,0.00013276307546589876,Contra Costa
2023-06-03,429.0,27.0,0.06293706293706294,,,,Contra Costa
2023-06-04,498.0,29.0,0.05823293172690763,,,,Contra Costa
2023-06-05,924.0,46.0,0.049783549783549784,183781.533879987,1452337203.12849,0.00012654191704523018,Contra Costa
2023-06-06,800.0,39.0,0.04875,,,,Contra Costa
2023-06-07,893.0,30.0,0.0335946248600224,,,,Contra Costa
2023-06-08,725.0,44.0,0.060689655172413794,74719.0655154412,471753819.583333,0.00015838571393324445,Contra Costa
2023-06-09,636.0,37.0,0.05817610062893082,,,,Contra Costa
2023-06-10,317.0,14.0,0.04416403785488959,,,,Contra Costa
2023-06-11,328.0,16.0,0.04878048780487805,,,,Contra Costa
2023-06-12,857.0,53.0,0.061843640606767794,48775.5967990965,1191578255.36,4.0933607658324045e-05,Contra Costa
2023-06-13,823.0,36.0,0.04374240583232078,,,,Contra Costa
2023-06-14,847.0,33.0,0.03896103896103896,,,,Contra Costa
2023-06-15,703.0,26.0,0.03698435277382646,52582.0448058824,650070381.25,8.088669522948273e-05,Contra Costa
2023-06-16,623.0,39.0,0.06260032102728733,91694.6785620681,704753625.829596,0.00013010884258187437,Contra Costa
2023-06-17,445.0,16.0,0.035955056179775284,,,,Contra Costa
2023-06-18,416.0,17.0,0.040865384615384616,,,,Contra Costa
2023-06-19,685.0,29.0,0.042335766423357665,81280.8115769739,998388671.657754,8.141199302873984e-05,Contra Costa
2023-06-20,786.0,29.0,0.03689567430025445,,,,Contra Costa
2023-06-21,803.0,32.0,0.039850560398505604,,,,Contra Costa
2023-06-22,753.0,46.0,0.06108897742363878,75002.0985057659,952263175.709571,7.876194356657623e-05,Contra Costa
2023-06-23,634.0,37.0,0.0583596214511041,,,,Contra Costa
2023-06-24,420.0,17.0,0.04047619047619048,,,,Contra Costa
2023-06-25,427.0,22.0,0.05152224824355972,,,,Contra Costa
2023-06-26,731.0,47.0,0.06429548563611491,69918.4571131222,678214752.820513,0.00010309191420910578,Contra Costa
2023-06-27,809.0,42.0,0.0519159456118665,,,,Contra Costa
2023-06-28,797.0,44.0,0.05520702634880803,,,,Contra Costa
2023-06-29,668.0,49.0,0.07335329341317365,75945.2404010695,2065715997.57576,3.676460873140148e-05,Contra Costa
2023-06-30,570.0,40.0,0.07017543859649122,154151.537239112,933725574.922737,0.00016509297954258944,Contra Costa
2023-07-01,400.0,26.0,0.065,,,,Contra Costa
2023-07-02,451.0,19.0,0.04212860310421286,,,,Contra Costa
2023-07-03,750.0,40.0,0.05333333333333334,132506.359881232,812399485.714286,0.00016310492831581304,Contra Costa
2023-07-04,371.0,20.0,0.05390835579514825,,,,Contra Costa
2023-07-05,823.0,54.0,0.06561360874848117,,,,Contra Costa
2023-07-06,664.0,45.0,0.0677710843373494,106716.380860455,1496194376.25304,7.132521185362808e-05,Contra Costa
2023-07-07,633.0,49.0,0.07740916271721959,70623.7644648615,1943510595.83774,3.633824514057743e-05,Contra Costa
2023-07-08,445.0,27.0,0.060674157303370786,,,,Contra Costa
2023-07-09,425.0,27.0,0.06352941176470588,,,,Contra Costa
2023-07-10,761.0,66.0,0.08672798948751642,86424.1356414118,961681233.6,8.986775723790291e-05,Contra Costa
2023-07-11,682.0,61.0,0.08944281524926687,,,,Contra Costa
2023-07-12,757.0,45.0,0.059445178335535004,,,,Contra Costa
2023-07-13,660.0,46.0,0.0696969696969697,95025.3440945216,942942415.107296,0.00010077534170918465,Contra Costa
2023-07-14,544.0,43.0,0.07904411764705882,156191.483301762,840377637.360406,0.00018585868585503234,Contra Costa
2023-07-15,239.0,17.0,0.07112970711297072,,,,Contra Costa
2023-07-16,441.0,25.0,0.05668934240362812,,,,Contra Costa
2023-07-17,725.0,67.0,0.09241379310344827,,,,Contra Costa
2023-07-18,685.0,69.0,0.10072992700729927,,,,Contra Costa
2023-07-19,824.0,70.0,0.08495145631067962,,,,Contra Costa
2023-07-20,605.0,41.0,0.06776859504132231,,,,Contra Costa
2023-07-21,755.0,56.0,0.07417218543046358,,,,Contra Costa
2023-07-22,379.0,37.0,0.09762532981530343,,,,Contra Costa
2023-07-23,440.0,26.0,0.05909090909090909,,,,Contra Costa
2023-07-24,805.0,59.0,0.07329192546583851,39760.6263172414,828067316.88378,4.801617635009478e-05,Contra Costa
2023-07-25,652.0,61.0,0.09355828220858896,,,,Contra Costa
2023-07-26,711.0,56.0,0.07876230661040788,,,,Contra Costa
2023-07-27,625.0,54.0,0.0864,173892.6106833,801091969.574944,0.00021706947178058304,Contra Costa
2023-07-28,602.0,59.0,0.09800664451827243,143526.758193103,1355621688.73563,0.00010587523007762473,Contra Costa
2023-07-29,422.0,39.0,0.0924170616113744,,,,Contra Costa
2023-07-30,451.0,41.0,0.09090909090909091,,,,Contra Costa
2023-07-31,897.0,91.0,0.10144927536231885,97732.7223218345,874876205.649718,0.00011171034449297233,Contra Costa
2023-08-01,754.0,80.0,0.10610079575596817,,,,Contra Costa
2023-08-02,607.0,57.0,0.09390444810543658,,,,Contra Costa
2023-08-03,731.0,82.0,0.1121751025991792,191250.495592587,636614033.242009,0.00030041828424458094,Contra Costa
2023-08-04,753.0,66.0,0.08764940239043825,195641.722272269,531904141.760462,0.00036781387267402477,Contra Costa
2023-08-05,408.0,46.0,0.11274509803921569,,,,Contra Costa
2023-08-06,434.0,61.0,0.14055299539170507,,,,Contra Costa
2023-08-07,1003.0,115.0,0.11465603190428714,334148.691215119,918116999.196787,0.0003639500101919999,Contra Costa
2023-08-08,739.0,90.0,0.12178619756427606,,,,Contra Costa
2023-08-09,674.0,79.0,0.1172106824925816,,,,Contra Costa
2023-08-10,679.0,71.0,0.10456553755522828,335693.585504423,881045981.602067,0.0003810171007125055,Contra Costa
2023-08-11,704.0,87.0,0.12357954545454546,158780.64773351,858320623.220974,0.00018498990171954898,Contra Costa
2023-08-12,457.0,48.0,0.1050328227571116,,,,Contra Costa
2023-08-13,485.0,56.0,0.1154639175257732,,,,Contra Costa
2023-08-14,914.0,108.0,0.11816192560175055,218349.798477373,803838499.468303,0.00027163391479980114,Contra Costa
2023-08-15,829.0,97.0,0.11700844390832328,,,,Contra Costa
2023-08-16,730.0,118.0,0.16164383561643836,,,,Contra Costa
2023-08-17,762.0,97.0,0.1272965879265092,159606.281513694,595041790.144928,0.00026822701221509233,Contra Costa
2023-08-18,681.0,98.0,0.14390602055800295,421951.429012412,782977948.379205,0.0005389058911376342,Contra Costa
2023-08-19,415.0,54.0,0.13012048192771083,,,,Contra Costa
2023-08-20,541.0,65.0,0.12014787430683918,,,,Contra Costa
2023-08-21,935.0,116.0,0.12406417112299466,330522.741232941,684699477.333333,0.0004827267322011292,Contra Costa
2023-08-22,738.0,98.0,0.13279132791327913,,,,Contra Costa
2023-08-23,997.0,89.0,0.08926780341023069,,,,Contra Costa
2023-08-24,842.0,115.0,0.13657957244655583,183394.572765686,507744895.111111,0.0003611943212655114,Contra Costa
2023-08-25,799.0,109.0,0.13642052565707133,201916.26954809,710773145.292096,0.0002840797670614179,Contra Costa
2023-08-26,457.0,61.0,0.13347921225382933,,,,Contra Costa
2023-08-27,535.0,63.0,0.11775700934579439,,,,Contra Costa
2023-08-28,1063.0,127.0,0.11947318908748825,231306.187800343,501431659.598706,0.0004612915506481113,Contra Costa
2023-08-29,987.0,108.0,0.1094224924012158,,,,Contra Costa
2023-08-30,937.0,112.0,0.11953041622198506,,,,Contra Costa
2023-08-31,915.0,97.0,0.10601092896174863,78271.7825240834,563435252.137519,0.00013891885931372185,Contra Costa
2023-09-01,754.0,107.0,0.1419098143236074,249568.107992991,661478375.602837,0.00037728838492346423,Contra Costa
2023-09-02,446.0,60.0,0.13452914798206278,,,,Contra Costa
2023-09-03,468.0,46.0,0.09829059829059829,,,,Contra Costa
2023-09-04,586.0,54.0,0.09215017064846416,,,,Contra Costa
2023-09-05,1117.0,119.0,0.10653536257833482,621584.825763288,952578772.048193,0.0006525285299259646,Contra Costa
2023-09-06,1156.0,116.0,0.10034602076124567,,,,Contra Costa
2023-09-07,934.0,86.0,0.09207708779443255,260252.353113726,1182978531.76471,0.00021999752837906044,Contra Costa
2023-09-08,848.0,81.0,0.09551886792452831,233518.040958954,429104546.42963,0.0005441984777414826,Contra Costa
2023-09-09,462.0,51.0,0.11038961038961038,,,,Contra Costa
2023-09-10,539.0,73.0,0.13543599257884972,,,,Contra Costa
2023-09-11,1112.0,133.0,0.1196043165467626,333353.387424877,1103802878.3715,0.0003020044556476345,Contra Costa
2023-09-12,986.0,98.0,0.09939148073022312,118072.138888299,386643888.97491,0.00030537696897612395,Contra Costa
2023-09-13,893.0,93.0,0.10414333706606943,,,,Contra Costa
2023-09-14,793.0,71.0,0.08953341740226986,206550.246277847,584811466.099291,0.00035319117057595157,Contra Costa
2023-09-15,779.0,89.0,0.11424903722721438,,,,Contra Costa
2023-09-16,479.0,60.0,0.12526096033402923,,,,Contra Costa
2023-09-17,458.0,47.0,0.10262008733624454,,,,Contra Costa
2023-09-18,1003.0,76.0,0.07577268195413758,53262.909743643,495122968.275862,0.0001075751139744483,Contra Costa
2023-09-19,990.0,65.0,0.06565656565656566,102814.95185948,634568230.697675,0.00016202347814740155,Contra Costa
2023-09-20,696.0,67.0,0.09626436781609195,,,,Contra Costa
2023-09-21,801.0,48.0,0.0599250936329588,286943.07170476,697099014.993084,0.00041162455480963034,Contra Costa
2023-09-22,708.0,58.0,0.08192090395480225,,,,Contra Costa
2023-09-23,450.0,41.0,0.09111111111111111,,,,Contra Costa
2023-09-24,466.0,45.0,0.09656652360515021,,,,Contra Costa
2023-09-25,1030.0,64.0,0.062135922330097085,169830.806041609,687294710.357815,0.0002471004119225547,Contra Costa
2023-09-26,964.0,71.0,0.07365145228215768,138982.570871028,462980485.482866,0.00030019099125976333,Contra Costa
2023-09-27,783.0,56.0,0.07151979565772669,,,,Contra Costa
2023-09-28,783.0,62.0,0.07918263090676884,171082.202197547,684716727.829787,0.00024985836513705876,Contra Costa
2023-09-29,721.0,68.0,0.09431345353675451,185996.406236562,2147314940.67864,8.661813072365597e-05,Contra Costa
2023-09-30,492.0,47.0,0.09552845528455285,,,,Contra Costa
2023-10-01,443.0,32.0,0.07223476297968397,,,,Contra Costa
2023-10-02,1050.0,82.0,0.07809523809523809,85221.4712367914,627738567.30505,0.00013575949555346973,Contra Costa
2023-10-03,937.0,55.0,0.05869797225186766,207625.075334829,729075293.767442,0.00028477864647139797,Contra Costa
2023-10-04,634.0,48.0,0.07570977917981073,,,,Contra Costa
2023-10-05,710.0,36.0,0.05070422535211268,58216.5206667326,489961614.341737,0.00011881853386605897,Contra Costa
2023-10-06,575.0,35.0,0.06086956521739131,,,,Contra Costa
2023-10-07,436.0,38.0,0.0871559633027523,,,,Contra Costa
2023-10-08,482.0,31.0,0.06431535269709543,,,,Contra Costa
2023-10-09,1001.0,67.0,0.06693306693306693,166568.546340251,827468563.29588,0.00020129894201272594,Contra Costa
2023-10-10,817.0,59.0,0.07221542227662178,136234.131958244,703535416.087637,0.00019364218039774386,Contra Costa
2023-10-11,691.0,53.0,0.07670043415340087,,,,Contra Costa
2023-10-12,838.0,50.0,0.059665871121718374,91473.7162143791,1172203750.26455,7.803567954268596e-05,Contra Costa
2023-10-13,684.0,39.0,0.05701754385964912,,,,Contra Costa
2023-10-14,446.0,33.0,0.07399103139013453,,,,Contra Costa
2023-10-15,423.0,31.0,0.07328605200945626,,,,Contra Costa
2023-10-16,833.0,52.0,0.062424969987995196,65694.3474891566,825404548.11245,7.959048401100723e-05,Contra Costa
2023-10-17,777.0,52.0,0.06692406692406692,88072.082968116,760635882.254428,0.00011578744182706913,Contra Costa
